tpep_pickup_datetime,trip_distance,total_sum,mean_bill
2023-11-30 20:30:00,2.2434509039435393,20.970690270443196,9.347514685336284
2023-11-30 20:45:00,2.2245965927545197,20.656120131224327,9.285332989586077
2023-11-30 21:00:00,2.2259093070978704,20.440936621309035,9.18318484770605
2023-11-30 21:15:00,2.2234130380061035,20.34133376861004,9.148697709738896
2023-11-30 21:30:00,2.213236609288918,20.340795041538406,9.190519873098257
2023-11-30 21:45:00,2.247512950726325,20.579383649847095,9.15651393385586
2023-11-30 22:00:00,2.275850926936389,20.698537450276987,9.094856436023289
2023-11-30 22:15:00,2.3249315835779085,20.75985336500502,8.92923194456202
2023-11-30 22:30:00,2.3656497301947903,20.75685704966647,8.774273209059283
2023-11-30 22:45:00,2.3682144038621575,20.586801776304334,8.692963670320871
2023-11-30 23:00:00,2.3525051642327397,20.229402927677008,8.599089700308797
2023-11-30 23:15:00,2.382660568669093,20.10641618555055,8.43864058940699
2023-11-30 23:30:00,2.412210636874156,20.050551532271598,8.3121064246089
2023-11-30 23:45:00,2.4034638192755464,19.880230904855413,8.271491646938012
2023-12-01 00:00:00,2.40250832533458,19.73423647998367,8.214013775471695
2023-12-01 00:15:00,2.339342641151697,19.241612156041374,8.225221828371586
2023-12-01 00:30:00,2.281721503511213,18.797415494800184,8.23826021969548
2023-12-01 00:45:00,2.300547546027283,18.65810946765691,8.110290743556595
2023-12-01 01:00:00,2.29816824285119,18.492996861723412,8.04684205312155
2023-12-01 01:15:00,2.270787304148449,18.291334817183458,8.055063009982238
2023-12-01 01:30:00,2.2425546604337088,17.986453530843313,8.020519565558658
2023-12-01 01:45:00,2.248270925662119,17.940719716514803,7.979785492814321
2023-12-01 02:00:00,2.2893546585737967,18.191766508639017,7.946242160649749
2023-12-01 02:15:00,2.267722940454327,18.176988672460112,8.015524448863424
2023-12-01 02:30:00,2.2029748310188904,17.855745986008966,8.10528823779188
2023-12-01 02:45:00,2.248388982716552,17.922679325217544,7.971342798327973
2023-12-01 03:00:00,2.28403082970666,18.069911642606314,7.911413194421307
2023-12-01 03:15:00,2.1414367735838793,17.420317162662965,8.134873453914103
2023-12-01 03:30:00,2.169747869610263,17.513578494676366,8.07171134488645
2023-12-01 03:45:00,2.309587952484151,18.00150079143836,7.794247788691602
2023-12-01 04:00:00,2.418011995384762,18.316236800127182,7.5749156063275205
2023-12-01 04:15:00,2.3553781136003735,17.993674018182027,7.639399344964336
2023-12-01 04:30:00,2.193881676908707,17.428137942372853,7.943973517719517
2023-12-01 04:45:00,2.1720494714291565,17.63890517966175,8.120857932418904
2023-12-01 05:00:00,2.151804279866426,17.571414138407487,8.165897941005229
2023-12-01 05:15:00,2.10010324164822,17.219905745602436,8.19955200492323
2023-12-01 05:30:00,2.0200933514033954,16.732878222021316,8.28322028306102
2023-12-01 05:45:00,1.9467093150733912,16.497519693404495,8.47456760270474
2023-12-01 06:00:00,1.9361795557149861,16.429672946649866,8.48561431100473
2023-12-01 06:15:00,1.873916596353683,15.80978318434244,8.436759253376344
2023-12-01 06:30:00,1.8908610268247508,15.773850275927305,8.342152094813503
2023-12-01 06:45:00,1.918556567097007,15.900530467199411,8.28775692095371
2023-12-01 07:00:00,1.943432014161934,16.027373227233983,8.246943093682372
2023-12-01 07:15:00,1.975817862599993,16.402777590500442,8.301766018511398
2023-12-01 07:30:00,1.966285297587449,16.678966887521522,8.482475512574867
2023-12-01 07:45:00,1.9153493778108983,16.952519767411623,8.850875962268091
2023-12-01 08:00:00,1.8380783398653104,17.039229445801272,9.270132331274771
2023-12-01 08:15:00,1.8573402711894353,17.44106910825227,9.390346711797221
2023-12-01 08:30:00,1.92223568385838,17.978587129970105,9.3529567060595
